data_id,brand,price,rating,href,stars,comment,target;
"303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,4,""Dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ"",1";
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Mới mua hôm qua máy mượt pin trâu,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Rấy hài lòng,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Tốt,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Rất đẹp dùng rất tốt,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Mua theo lý trí và rất hài lòng,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Tốt dùng mượt,1;
"303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,""Máy xài mượt , tốt !"",1";
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,4,Cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,1;
"303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,""Cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. Chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.Góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi."",1";
"303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,1,""Mình đặt mua IP15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. Cửa hàng thì không có ốp lưng, cường lực. Có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. Mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. Một trải nghiệm mua hàng cực kì tệ."",-1";
"303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,""Dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh"",1";
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Giâ cao hơn những cửa hàng khác. Khuyến mãi không hữu ích,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Ok,1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,2,Bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,-1;
303891,iPhone (Apple) ,23490000.0,27,https://www.dienmayxanh.com/dien-thoai/iphone-15-plus/danh-gia,5,Xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,1;
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,""Máy ổn định, pin trâu, màn hình đẹp."",1";
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,4,""Dùng được 7 tháng pin còn 87% Dùng bt, ko vừa sạc vừa dùng nhaVậy có ổn ko m.nTrước dùng 8 plus tận 3 năm pin còn trên 90%"",1";
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,""Tôi thích ở dòng này pin không bị ảo như oppo hay các dòng khác, pin 3000 mấy ngang các con oppo 5000, Pin không tuộc ảo."",1";
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,2,Mua về lúc khui k thấy bụi trong cam sau sài 1 tháng sau thấy. Mà phải gửi hãng 15 ngày bực gì đâu,-1;
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,3,""Mình mua ip15 ở TGDD tầm hồi tháng 2. Về dùng thì bị lỗi không tự động kết nối wifi khi màn hình tắt điện thoại vẫn mở nguồn bình thường, phải mở sáng màn hình lên hoặc mở khóa điện thoại rồi chờ 1 chút thì mới kết nối wifi được. Cho mình hỏi có cách nào khắc phục không"",0";
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,3,""Mình có mua ip15 ở TGDD, về dùng thị bị lỗi bàn phím bấm rất chậm và không được mượt thì có được đổi trả hay hỗ trợ fix phần mềm ko ạ. Hiện hệ điều hành đang ios17.4.1, mình mua vào ngày 25/4/2024."",0";
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,4,Thanks,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Tốt lắm nhé,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Sản phẩm rất tuyệt vời,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Máy Dùng Rất Tốt,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,4,Ok,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,ok,1;
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,1,""mua ngày 2/3/2024 tới ngày 17/3/2023 phải gửi đi bảo hành vì có vẻ camera bị lỗi. quá tệ sản phẩm 20 mấy triệu chứ k phải 2 triệu, bảo kiểm tra 15 ngày, bỏ ra tiền mua đt dùng được 2 tuần xong k có đt xài, tgdd nếu cho mượn điện thoại thì cọc tiền điện thoại cho mượn trị giá 10 triệu"",-1";
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Nhân viên tận tình sản phẩm tốt,1;
"281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,""Mới dùng được 2 tuần.Rất mượt, pin dùng được cả ngày, kích thước ổn không quá to cồng kềnh, gọn nhẹ dễ bỏ túi.Màn hình độ sáng tốt ngoài trời dễ nhìn không bị tối.Chụp hình chân thật và nét. Chụp đêm khá tốt."",1";
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Rất oke nhưng bjo lại muốn đổi 15plus vì thích màn hình to,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,4,Mình là female nhé,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,5,Tốt,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,4,Tuyết voi,1;
281570,iPhone (Apple) ,19990000.0,29,https://www.dienmayxanh.com/dien-thoai/iphone-15/danh-gia,3,M muốn đổi từ 15 sang 15 plus thì ntn Máy ngoại hình 100 % luôn ý.,0;
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,3,Máy sài bị nóng,0;
"319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,3,""Mạng yếu, bin hao mau."",0";
"319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,2,""Lúc mình mua là 22990k, giảm 1 triệu còn 21990k, sau 3 tuần giảm còn 17340k. Do mình hơi đen thôi. Nhưng dùng được 1 tháng 10 ngày rồi thấy cực tệ sạc rất nóng máy, pin nhanh hao, sóng kém, mạng 45G và wifi bắt kém, zalo và mes hay bị lag, nhiều khi đang dùng mà máy bị dừng đột ngột quay trở về màn hình chính. Camera xấu không đẹp như quảng cáo."",-1";
"319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,5,""Trải nghiệm tác vụ thường ngày tốt, tính năng AI cực kỳ hữu ích"",1";
"319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,1,""Mới xài chưa được 2 tuần, camera bị lỗi, ko chụp ảnh được"",-1";
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,5,Tốt,1;
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,5,Cảm thấy rất ưng ý,1;
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,1,Chơi game Liên Quân cấu hình thấp. Lag và lag. Chip Exynos 2400 chơi game coi như bỏ. Bản update cũng không khắc phục được,-1;
"319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,4,""Đáng mua, mình không chuyên game, còn lại thì pjn, màn hình, ...đều ok..năm nay kiểu dáng quá thích chỉ muốn cầm máy trơn ko dùng ôp lưng luôn"",1";
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,5,,1;
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,5,,1;
319665,Samsung        ,21990000.0,6,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s24-256gb-5g/danh-gia,4,,1;
data_id,brand,price,rating,href,stars,comment,stars;
data_id,brand,price,rating,href,stars,comment,stars;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Oke,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Tốt,1;
"305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,2,""Máy mới mua sài mau nóng máy quá.không biết có bảo hành cho máy khác không nóng không.mới gọi nói chuyện có mấy phút mà máy nóng.sài lâu vậy ảnh hưởng tới linh kiện,pin và màn hình quá."",-1";
"305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,""Điện thoại hơn nhanh hết pin, còn lại thì rất ok"",1";
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,1,Mới mua. Ngày 28/02. Sài màng hình đơ đơ cái cúp nguồn. Thường xuyên. Hôm nay mới gủi bảo hành.,-1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Nhân viên phục vụ tốt. Sp đẹp,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Rất tuyệt vời,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,1,Máy mới mua chưa được 1 ngày thì thấy ở viền nắp lưng sau hở tương đối nhiều so với nhưng cái iphone 15promax khác nhưng kh đc đổi máy mới. Nhân viên đưa địa chỉ đi thẩm định để được đổi máy mới thì chỗ đó không thẩm định. Mua ở ĐMX nhiều lần rồi nhưng lần này thì quá thấy vọng. Vậy chính sách đổi trả trong vòng 30 ngày thì để làm gì,-1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,4,Sản phẩm 9 điểm nhân viên 10 điểm,1;
"305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,""Sản phẩm dùng tooys. Màu đẹp, sang trọng"",1";
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Xinh phết,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Tốt,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,4,Dc,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,Rất tốt,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,4,,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,4,,1;
305659,iPhone (Apple) ,37490000.0,24,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro-max-512gb/danh-gia,5,,1;
"299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,""Máy dùng mượt, cầm vừa tay, màu titan tự nhiên rất đẹp, phân vân 15 pro max với 15 pro, nhưng khi cầm trên tay 15 pro max bị lớn quá..."",1";
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,4,Thái độ phục vụ tốt,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,3,15 pro của mình không thể tắt tự chỉnh độ sáng. Tắt True Tone nhưng độ sáng vẫn tự điều chỉnh. Đây là lỗi sản xuất hay tại sao nhỉ,0;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,3,Mau hết pin..gọi video call mau nóng,0;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,3,Đôi khi còn hơi lag,0;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Cảm ơn hiện tại mấy vẫn rất mượt,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Rất tốt,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Rất tốt,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Cho mình hỏi sao nhạc chuông ip15pro mặc định k giống như những dòng khác nhỉ,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,4,ok rất cảm ơn,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,4,Mơi mua ở tgdd nữa tháng xài thì ok nhưng sao sạc nóng máy quá,1;
"299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,""Máy xài rất OK, pin tốt, nhân viên nhiệt tình 10 điểm"",1";
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,4,Mới mua 1 sài rất ok nhưng tại sao sài 1 lúc là dt nóng quá,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Cảm ơn cực tốt,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Màu titan đẹp .cảm giác cầm nắm thoải mái .mọi tác vụ rất mượt với e chip a17 pro,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Xài tạm dc để một thời gian nữa xem sao,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,K,1;
299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,Nhân viên quá tuyệt vời máy thì cần trải nghiệm thêm,1;
"299033,iPhone (Apple) ,25990000.0,17,https://www.dienmayxanh.com/dien-thoai/iphone-15-pro/danh-gia,5,""máy sử dụng rất OK , mượt mà, chạy nhanh, màn hình siêu nét, camera k có gì để chê. nếu mọi ng cần chụp gần thì nên mua 3 camera chứ đừng mua 2 camera của iphone, không chụp gần macro dc."",1";
